"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2015","2015",2.14,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2016","2016",2.11,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2017","2017",2.07,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2018","2018",2.04,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2019","2019",2.04,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2020","2020",2.01,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2021","2021",1.98,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2022","2022",1.99,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2010","2010",0.52,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2011","2011",0.54,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2012","2012",0.54,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2013","2013",0.55,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2014","2014",0.55,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2015","2015",0.55,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2016","2016",0.54,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2017","2017",0.56,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2018","2018",0.58,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2019","2019",0.58,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2020","2020",0.6,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2021","2021",0.6,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2022","2022",0.61,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2010","2010",0.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2011","2011",0.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2012","2012",0.36,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2013","2013",0.36,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2014","2014",0.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2015","2015",0.34,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2016","2016",0.34,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2017","2017",0.38,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2018","2018",0.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2019","2019",0.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2020","2020",0.31,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2021","2021",0.33,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","ISR","Israel","2022","2022",0.39,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2010","2010",9.41,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2011","2011",9.42,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2012","2012",9.3,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2013","2013",9.07,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2014","2014",8.81,"B","Break"
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2015","2015",8.35,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2016","2016",8.16,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2017","2017",8.05,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2018","2018",7.99,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","RUS","Russia","2019","2019",8,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",4.57,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",4.62,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",4.54,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",4.55,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",4.54,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",4.51,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",4.49,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",4.5,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2018","2018",4.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2019","2019",4.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2020","2020",4.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","SVN","Slovenia","2021","2021",4.25,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",4.52,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",4.57,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",4.5,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",4.5,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",4.49,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",4.47,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",4.44,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",4.45,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2018","2018",4.38,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2019","2019",4.38,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2020","2020",4.23,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2021","2021",4.2,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2018","2018",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2019","2019",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2020","2020",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2021","2021",0,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2010","2010",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2011","2011",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2012","2012",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2013","2013",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2014","2014",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2015","2015",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2016","2016",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2017","2017",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2018","2018",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2019","2019",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2020","2020",0.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","SVN","Slovenia","2021","2021",0.05,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","ZAF","South Africa","2010","2010",2.31,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2018","2018",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2019","2019",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2020","2020",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2021","2021",0,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2010","2010",11154,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2011","2011",11061,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2012","2012",10912,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2013","2013",10597,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2014","2014",10170,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2015","2015",10141,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2016","2016",10089,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2017","2017",9718,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2018","2018",9515,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2019","2019",9382,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2020","2020",9025,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LVA","Latvia","2021","2021",8888,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",7.16,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",7.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",7.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",7.31,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",7.26,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",6.97,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",6.69,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",6.56,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2018","2018",6.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2019","2019",6.35,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2020","2020",6.01,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LTU","Lithuania","2021","2021",6.05,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",175,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",110,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",220,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",241,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",131,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",179,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2016","2016",161,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2017","2017",154,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2018","2018",185,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2019","2019",206,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2020","2020",222,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","LTU","Lithuania","2021","2021",230,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2010","2010",11920,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2011","2011",12111,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2012","2012",11972,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2013","2013",11673,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2014","2014",11279,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2015","2015",11261,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2016","2016",11208,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2017","2017",10812,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2018","2018",10587,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2019","2019",10379,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2020","2020",10045,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LVA","Latvia","2021","2021",9732,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2018","2018",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2019","2019",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2020","2020",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2021","2021",0,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2010","2010",22015,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2011","2011",22401,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2012","2012",22026,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2013","2013",21387,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2014","2014",21169,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2015","2015",20057,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2016","2016",19032,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2017","2017",18394,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2018","2018",17840,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2019","2019",17527,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2020","2020",16580,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","LTU","Lithuania","2021","2021",16727,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",7.11,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2011","2011",7.4,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2012","2012",7.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2013","2013",7.23,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2014","2014",7.22,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2015","2015",6.9,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2016","2016",6.64,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2017","2017",6.5,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2018","2018",6.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2019","2019",6.27,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2020","2020",5.93,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2021","2021",5.97,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",0.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",0.51,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",0.52,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",0.53,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",0.56,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",0.57,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",0.57,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",0.56,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2018","2018",0.56,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2019","2019",0.52,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2020","2020",0.54,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LVA","Latvia","2021","2021",0.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2010","2010",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2011","2011",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2012","2012",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2013","2013",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2014","2014",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2015","2015",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2016","2016",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2017","2017",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2018","2018",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2019","2019",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2020","2020",0,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","LVA","Latvia","2021","2021",0,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2010","2010",5.68,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2011","2011",5.88,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2012","2012",5.89,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2013","2013",5.8,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2014","2014",5.66,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2015","2015",5.69,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2016","2016",5.72,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2017","2017",5.57,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2018","2018",5.49,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2019","2019",5.42,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2020","2020",5.29,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","LVA","Latvia","2021","2021",5.16,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2010","2010",22190,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2011","2011",22511,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2012","2012",22246,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2013","2013",21628,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2014","2014",21300,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2015","2015",20236,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2016","2016",19193,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2017","2017",18548,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2018","2018",18025,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2019","2019",17733,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2020","2020",16802,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","LTU","Lithuania","2021","2021",16957,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","LTU","Lithuania","2010","2010",0.06,,
